    -1.25           20.2633          0.762806          0.196604
    -0.75           20.8242          0.689338          0.218605
    -0.25           18.7192          0.666277          0.157285
     0.25           18.7192          0.666277          0.157285
     0.75           20.8242          0.689338          0.218605
     1.25           20.2633          0.762806          0.196604
     1.75           18.0579          0.566637          0.166564
     2.25           19.7993          0.693775           0.18045
     2.75           22.7763            1.1064          0.239527
     3.25           20.1682          0.966512          0.191661
     3.75           20.2399          0.987138          0.190385
     4.25            27.829           1.38322          0.274801
     4.75           20.5932           1.23399          0.188066

  ----   beam thrust    ----

     2.50           1048.27          0.667771           11.7526
     7.50           411.293          0.490281           2.16775
    12.50           189.008          0.282934          0.911671
    17.50           108.966          0.222441          0.505689
    22.50           69.2061          0.193698          0.315654
    27.50           47.1957          0.209597          0.221513
    32.50           34.1937          0.163502          0.154304
    37.50            25.975          0.158215          0.117452
    42.50           19.5431          0.133808         0.0872241
    47.50           15.4171            0.1269         0.0699801
    52.50           11.7474          0.130808         0.0526082
    57.50           9.88327          0.100773         0.0450854
    62.50           6.80463          0.107913         0.0301953
    67.50           6.27774         0.0802785         0.0284358
    72.50           4.56792           0.10126         0.0212912
    77.50           4.14098         0.0761381         0.0185302
    82.50           3.37966         0.0604339         0.0149581
    87.50           2.59631         0.0700079         0.0124869
    92.50           2.27394         0.0606041        0.00940061
    97.50           1.95477         0.0535917        0.00922865

  ----   dR_lep,lep     ----

     0.12       -0.00237204        0.00701739        0.00116627
     0.38          0.153897         0.0120278        0.00116236
     0.62          0.722084         0.0131686         0.0035041
     0.88           1.98648         0.0176096         0.0088569
     1.12           4.20383         0.0236718         0.0184447
     1.38           7.64087         0.0320348         0.0334733
     1.62           12.6179         0.0414184         0.0555156
     1.88           20.6796         0.0545175         0.0923886
     2.12           33.3142         0.0729589          0.149609
     2.38            56.694          0.102367          0.256266
     2.62           107.211          0.165463           0.49049
     2.88           267.709          0.429891            1.3123
     3.12           601.988           2.65217           5.32403
     3.38           316.965           3.46543           2.77283
     3.62            186.89           3.09616           1.69721
     3.88            128.46           2.93258           1.14317
     4.12           78.2082           2.97067          0.758259
     4.38            55.552           2.78665           0.50715
     4.62           39.5338           2.77357          0.381906
     4.88           28.6063           4.11612          0.277223

  ----   dR_jet1,l-/l   ----

     0.12            133406           13997.6           825.193
     0.38            112148             16140           768.232
     0.62            119611           13289.8           786.252
     0.88            131614           12566.1           868.117
     1.12           94220.1           12716.2           686.441
     1.38            148016           13423.7           989.403
     1.62            112639           12744.1           740.196
     1.88          -9826.86           15076.8           557.883
     2.12           87583.4           13148.8           596.187
     2.38           74108.4           12996.9           556.177
     2.62            117295           12539.1           800.532
     2.88           43508.9           13030.9           375.092
     3.12           41393.7           13593.1           280.495
     3.38           95950.5           14193.1           767.177
     3.62           60813.7           12361.3           416.786
     3.88            289719             22097           2420.25
     4.12           81227.8           13849.6           525.852
     4.38            104240           14580.6           655.532
     4.62            106173           14245.8            749.32
     4.88            151484           16086.3           993.965

  ----   dR_jet1,l+/n   ----

     0.12           1270.06            237.02           8.54912
     0.38           2354.75           476.112            16.538
     0.62           2680.02           656.684           16.0295
     0.88            1687.1            945.27           10.8655
     1.12            762.48           1145.56           11.7348
     1.38           2727.41           1347.68           20.2442
     1.62            3794.1            1491.6           30.3287
     1.88           26797.2           4705.42           318.787
     2.12            -14763           2700.02           179.673
     2.38           3934.78           2133.17           36.4909
     2.62          -2630.62           2366.39           39.7676
     2.88           334.625            2629.8            40.193
     3.12            319294           34669.7           1999.55
     3.38            307232           32052.6           2031.75
     3.62            200508           29843.3           1417.53
     3.88            223809           26995.2           1533.36
     4.12            141958           21058.6            1026.9
     4.38            188838           22502.9           1185.21
     4.62            125844           20022.3           877.964
     4.88            421412           35013.3           2943.15

  ----   dR_jet2,l-/l   ----

     0.12          -82784.6           3492.86           577.808
     0.38           -227418           12396.1           1717.61
     0.62           -105236           3303.44           675.669
     0.88           -124064           3483.79           791.001
     1.12           -147954           4170.29           953.999
     1.38          -41583.1           6232.06           708.841
     1.62           -162385           4292.27           1062.05
     1.88           -199701           4999.24           1293.74
     2.12           -222232           5705.35           1429.51
     2.38           -249386           6891.02           1636.01
     2.62           -259901           7112.19           1667.75
     2.88           -263953           6286.91           1759.13
     3.12           -280112           7078.94           1832.98
     3.38           -241623           6617.65           1563.48
     3.62           -229488           6306.35           1477.79
     3.88           -234229           6671.89           1540.19
     4.12           -315913           12851.1           2016.82
     4.38           -263175           9056.07           1685.97
     4.62           -225566           7085.32           1470.49
     4.88           -210919           6577.82           1390.27

  ----   dR_jet2,l+/n   ----

     0.12          -6455.04            176.08            42.426
     0.38          -20506.6           461.834           133.689
     0.62          -37749.8            801.49           251.051
     0.88          -57879.4           1363.65           380.625
     1.12          -76729.5           1723.07           504.446
     1.38          -92180.6           2140.85           600.104
     1.62           -110432            2567.9           744.242
     1.88           -126777           2687.86           826.221
     2.12           -159878           3460.68           1037.93
     2.38           -164813           3387.66           1070.43
     2.62           -193808           4953.49           1264.26
     2.88           -198369           4007.62           1279.36
     3.12           -486290           12993.5           3159.51
     3.38           -414183           11591.3           2672.18
     3.62           -333400            9351.5           2168.39
     3.88           -284032           9701.04            1893.9
     4.12           -351354           11456.8           2317.74
     4.38           -401549           16137.2           2703.71
     4.62           -239086           7419.68           1564.01
     4.88           -338589             11828           2342.58

  ----   dR_jet,jet     ----

     0.12      -5.59389e+06            107604           35833.1
     0.38           40729.7           1037.09           252.137
     0.62           41362.7            831.78           250.628
     0.88             27467           440.711           167.843
     1.12           25353.3           403.051           153.943
     1.38           22010.9           275.945            129.63
     1.62           21044.7           267.302           122.215
     1.88           69834.2           2471.08           526.674
     2.12           22876.3           262.951           132.321
     2.38           23153.7           267.969            132.02
     2.62           23309.5           273.634           131.813
     2.88           24931.3            261.16           139.989
     3.12      -5.23996e+06           79736.1           33225.5
     3.38             66556           1289.52           392.445
     3.62           53852.2           1083.86           320.605
     3.88           47761.3           1088.86           284.686
     4.12           41647.2           779.298           248.832
     4.38           36786.2           634.447           220.017
     4.62           36890.4           711.673            218.52
     4.88           32332.2           604.899           190.343

  ----   dR_phot,lep    ----

     0.12           5.89334          0.542034          0.317684
     0.38           14.3893          0.877247           0.40147
     0.62           13.4424          0.522358          0.160106
     0.88           20.0377          0.756801           0.21663
     1.12           21.7597          0.724983          0.203733
     1.38           29.7613            1.0676          0.273725
     1.62           30.4597          0.972075          0.275153
     1.88           30.5805           1.37463          0.303996
     2.12            27.845          0.997618          0.267377
     2.38           25.4786          0.868182          0.235814
     2.62           26.0944          0.989026          0.234944
     2.88           25.2318           1.01896          0.227187
     3.12           24.1017           1.03502            0.2152
     3.38           20.4401          0.978176          0.176805
     3.62           19.7809           1.03981          0.171538
     3.88           22.8155           1.55934           0.20774
     4.12           17.4135           1.01422          0.151117
     4.38           31.6243           2.10666          0.312455
     4.62           24.2435           1.60708          0.218571
     4.88           16.7568           1.23578          0.554624

  ----   H_T            ----

    10.00           5.22725           1.11848          0.347886
    30.00           53.2447           1.93554           1.17247
    50.00           172.359           2.42882            2.3382
    70.00           290.891            2.7952           3.32913
